,age,duration,campaign,pdays,cons.conf.idx,job,marital,education,default,housing,loan,contact,day_of_week,poutcome,y,month_integer
32332,38,186,1,999,-46.2,9,1,6,0,0,0,0,0,0,0,5
27003,42,91,2,999,-42.0,9,2,5,0,2,0,0,0,1,0,11
16575,26,588,1,999,-42.7,7,2,3,0,1,1,1,4,1,0,7
34936,30,16,8,999,-46.2,5,2,2,0,0,0,0,0,0,0,5
11192,45,141,1,999,-41.8,11,1,7,0,0,0,1,2,1,0,6
12080,59,135,2,999,-41.8,9,0,0,0,2,0,1,0,1,0,6
9761,33,182,2,999,-41.8,1,1,2,0,0,2,1,1,1,0,6
19488,30,358,1,999,-36.1,8,2,6,0,2,2,0,2,1,0,8
24090,32,1239,1,999,-42.0,0,2,6,0,0,0,1,1,1,0,11
29396,38,95,3,999,-47.1,7,1,3,0,0,0,0,1,0,0,4
12750,30,24,26,999,-42.7,7,1,3,0,2,0,0,3,1,0,7
10944,29,632,1,999,-41.8,6,1,5,0,0,0,1,4,1,0,6
21534,31,90,2,999,-36.1,0,0,6,0,2,0,0,3,1,0,8
15417,56,359,1,999,-42.7,0,1,6,0,2,0,0,0,1,0,7
15813,48,200,2,999,-42.7,7,0,3,0,2,0,0,1,1,0,7
30789,34,325,1,999,-46.2,9,2,5,0,2,0,0,3,1,0,5
41148,35,397,3,999,-50.8,0,2,5,0,2,0,0,0,1,1,11
33404,32,211,2,999,-46.2,9,2,6,0,2,0,0,3,0,0,5
9882,33,420,1,999,-41.8,9,1,6,1,0,0,1,4,1,0,6
26242,42,66,1,999,-42.0,9,1,3,0,0,2,1,2,1,0,11
27424,56,94,7,999,-42.0,4,1,2,0,2,0,1,0,1,0,11
8357,33,114,3,999,-41.8,1,2,2,1,2,0,1,3,1,0,6
10671,57,412,7,999,-41.8,4,1,6,1,2,0,1,3,1,0,6
17368,38,55,5,999,-42.7,9,1,6,0,2,0,0,1,1,0,7
12237,30,267,1,999,-42.7,1,2,0,0,0,0,1,2,1,0,7
21951,35,75,6,999,-36.1,9,2,5,0,2,0,0,4,1,0,8
38926,55,99,1,999,-30.1,4,1,6,0,2,0,0,4,0,0,11
24983,44,75,1,999,-42.0,9,1,5,0,2,0,0,3,1,0,11
17239,46,147,2,999,-42.7,9,0,6,0,0,0,0,0,1,0,7
12905,54,141,1,999,-42.7,5,0,0,1,2,0,0,3,1,0,7
30263,56,472,1,999,-47.1,2,1,6,0,2,0,0,2,1,0,4
21225,41,93,1,999,-36.1,6,1,6,0,2,2,0,1,1,0,8
6039,53,257,1,999,-36.4,3,1,0,0,2,0,1,3,1,0,5
29172,32,1080,1,999,-47.1,1,2,3,0,2,0,0,0,1,1,4
4450,30,266,1,999,-36.4,0,2,6,0,0,0,1,3,1,0,5
18308,44,383,7,999,-42.7,0,2,1,1,0,0,1,4,1,0,7
40513,44,2035,4,999,-38.3,5,2,3,0,0,0,0,1,1,1,8
10230,32,68,3,999,-41.8,9,2,3,0,0,0,1,1,1,0,6
17600,37,264,5,999,-42.7,7,1,3,0,0,2,0,1,1,0,7
15888,37,291,1,999,-42.7,0,2,3,0,2,0,0,1,1,0,7
39594,29,720,1,6,-40.0,0,2,6,0,0,0,0,4,0,0,5
12829,52,187,2,999,-42.7,0,0,6,1,2,0,0,3,1,0,7
31504,37,97,2,999,-46.2,1,1,2,1,0,0,1,4,1,0,5
10542,55,269,1,999,-41.8,0,1,3,0,2,2,1,3,1,0,6
18127,44,185,2,999,-42.7,9,2,6,0,2,0,1,4,1,0,7
8413,31,230,3,999,-41.8,3,1,6,0,0,2,1,3,1,0,6
39750,34,24,1,999,-40.0,9,1,5,0,2,0,1,2,1,0,5
17441,50,53,1,999,-42.7,11,1,7,1,0,0,0,1,1,0,7
36353,32,596,1,999,-40.8,0,1,6,0,0,0,0,3,1,1,6
5786,36,135,2,999,-36.4,1,1,1,1,0,0,1,1,1,0,5
6288,40,89,2,999,-36.4,1,1,1,0,0,2,1,3,1,0,5
37603,67,186,1,999,-31.4,5,1,5,0,2,2,0,1,1,1,8
20293,39,101,5,999,-36.1,9,1,6,0,0,0,0,1,1,0,8
8801,28,492,2,999,-41.8,9,2,5,1,0,0,1,2,1,0,6
8750,39,27,1,999,-41.8,1,1,5,1,2,0,1,2,1,0,6
27787,38,122,1,999,-50.0,9,1,6,0,2,0,0,3,1,1,3
18982,60,430,2,999,-36.1,5,1,6,1,0,0,0,1,1,0,8
21353,35,724,12,999,-36.1,0,2,6,0,0,0,0,1,1,1,8
6257,34,294,2,999,-36.4,1,1,1,1,0,2,1,3,1,0,5
11210,50,56,2,999,-41.8,1,1,0,1,2,0,1,2,1,0,6
40669,83,405,3,999,-37.5,5,0,0,0,2,0,0,2,1,0,9
4127,32,123,2,999,-36.4,9,2,3,0,2,2,1,1,1,0,5
39344,41,187,1,6,-34.8,9,0,6,0,0,0,0,2,2,1,3
13762,51,151,4,999,-42.7,1,1,2,0,2,2,0,2,1,0,7
16746,41,21,20,999,-42.7,2,2,3,0,2,2,0,2,1,0,7
27159,57,56,1,999,-42.0,4,0,5,0,2,0,0,0,1,0,11
395,36,769,2,999,-36.4,9,1,5,0,0,0,1,3,1,0,5
34404,36,279,1,999,-46.2,1,2,0,0,2,0,0,2,0,0,5
19896,53,169,1,999,-36.1,1,1,0,1,2,0,0,0,1,0,8
17641,45,168,4,999,-42.7,6,0,6,0,2,0,0,1,1,0,7
21695,33,118,3,999,-36.1,0,1,6,0,2,0,0,3,1,0,8
10558,42,214,3,999,-41.8,7,1,3,1,0,2,1,3,1,0,6
27206,37,13,4,999,-42.0,4,1,6,0,2,0,0,0,0,0,11
32941,25,160,2,999,-46.2,8,2,3,1,2,0,0,1,1,0,5
23901,50,299,2,999,-36.1,4,1,6,0,0,0,0,0,1,0,8
12036,60,45,2,999,-41.8,5,0,0,1,2,0,1,2,1,0,6
3779,35,274,8,999,-36.4,9,1,5,0,0,0,1,0,1,0,5
36772,55,186,2,999,-40.8,5,1,3,0,2,2,0,0,1,1,6
2624,34,1093,3,999,-36.4,1,2,0,0,2,2,1,3,1,0,5
1575,52,64,1,999,-36.4,3,1,6,0,2,0,1,2,1,0,5
4281,38,297,2,999,-36.4,9,1,5,0,2,2,1,3,1,0,5
7346,52,151,3,999,-36.4,6,1,6,0,0,0,1,0,1,0,5
1676,60,576,1,999,-36.4,5,1,6,1,2,0,1,0,1,0,5
23862,33,128,1,999,-36.1,0,1,6,1,2,2,0,0,1,0,8
23576,58,157,5,999,-36.1,6,1,1,1,2,0,0,2,1,0,8
28018,39,340,1,999,-47.1,1,2,2,0,2,0,0,2,1,0,4
29667,29,54,1,999,-47.1,1,1,2,1,0,0,0,1,0,0,4
20642,38,107,1,999,-36.1,4,1,6,1,0,2,0,4,1,0,8
5738,41,519,2,999,-36.4,0,2,3,1,2,0,1,1,1,0,5
31542,35,187,1,999,-46.2,0,2,3,0,2,0,0,2,1,0,5
35616,29,229,2,999,-46.2,7,2,3,0,2,0,0,1,0,0,5
4401,40,246,3,999,-36.4,2,1,2,1,2,2,1,3,1,0,5
19180,51,178,4,999,-36.1,0,1,3,0,0,0,0,3,1,0,8
10604,46,436,5,999,-41.8,1,1,6,0,2,2,1,3,1,0,6
25743,40,162,1,999,-42.0,4,1,5,0,2,0,0,4,1,0,11
3516,36,241,2,999,-36.4,0,0,6,0,0,0,1,2,1,0,5
30377,30,874,2,999,-47.1,0,2,6,0,2,2,1,2,1,1,4
34751,39,387,10,999,-46.2,0,2,3,0,0,0,0,2,1,0,5
36149,20,297,1,999,-46.2,8,2,3,0,2,0,0,4,1,0,5
21023,49,158,1,999,-36.1,1,1,0,0,2,0,1,2,1,0,8
8461,41,148,2,999,-41.8,1,1,0,0,0,0,1,3,1,0,6
18276,43,61,3,999,-42.7,3,1,1,1,2,0,0,4,1,0,7
22124,44,210,1,999,-36.1,1,1,0,1,2,0,0,2,1,0,8
29222,34,182,2,999,-47.1,3,0,6,0,1,1,0,0,0,0,4
4262,41,216,1,999,-36.4,1,1,2,0,0,0,1,3,1,0,5
21538,41,21,17,999,-36.1,0,1,6,1,0,0,0,3,1,0,8
7602,46,116,6,999,-36.4,1,1,2,0,2,0,1,0,1,0,5
12300,26,634,1,999,-42.7,0,2,3,0,0,2,1,0,1,0,7
18931,39,112,1,999,-36.1,9,2,6,0,2,0,0,1,1,0,8
34045,35,163,2,999,-46.2,0,1,3,0,2,0,0,4,0,0,5
18424,29,104,3,999,-42.7,0,2,3,0,2,2,0,2,1,0,7
3916,32,166,1,999,-36.4,1,1,2,0,2,0,1,1,1,0,5
38469,29,87,2,999,-26.9,0,2,6,0,0,0,0,1,0,0,10
16901,55,23,1,999,-42.7,1,1,1,1,0,0,0,2,1,0,7
41168,38,144,2,999,-50.8,2,1,6,0,0,0,0,4,1,0,11
41092,31,404,1,2,-50.8,0,2,6,0,2,0,0,4,2,1,11
4595,43,350,4,999,-36.4,0,1,6,0,0,0,1,3,1,0,5
40143,29,276,1,999,-40.3,0,2,6,0,2,0,0,4,1,1,7
39274,62,435,3,6,-34.8,9,1,7,0,0,0,0,1,2,0,3
7923,45,180,1,999,-41.8,9,2,5,0,0,0,1,1,1,0,6
11881,58,39,4,999,-41.8,9,2,5,0,2,2,1,0,1,0,6
24956,51,119,1,999,-42.0,7,0,3,0,0,0,0,3,0,0,11
15810,32,891,4,999,-42.7,7,1,0,1,0,0,0,1,1,1,7
23271,30,105,4,999,-36.1,9,2,5,0,0,0,0,4,1,0,8
5132,48,601,1,999,-36.4,9,1,3,0,0,0,1,0,1,0,5
22223,36,120,1,999,-36.1,0,1,6,1,2,0,0,2,1,0,8
29412,25,173,2,999,-47.1,6,0,6,0,2,0,1,1,1,0,4
28001,56,121,2,999,-47.1,2,0,6,0,1,1,0,4,0,0,4
16877,57,240,5,999,-42.7,1,1,7,0,2,0,0,2,1,0,7
17640,43,118,8,999,-42.7,7,1,3,0,2,2,1,1,1,0,7
20842,32,106,1,999,-36.1,4,1,6,0,2,0,0,2,1,0,8
22963,60,115,3,999,-36.1,5,1,0,1,2,2,0,1,1,0,8
22125,44,79,1,999,-36.1,1,1,0,1,2,0,0,2,1,0,8
7542,41,691,10,999,-36.4,2,1,6,0,2,0,1,0,1,1,5
4904,30,860,2,999,-36.4,0,2,3,0,0,0,1,4,1,1,5
18153,33,96,4,999,-42.7,9,1,5,0,0,0,0,4,1,0,7
10956,24,453,1,999,-41.8,7,2,3,0,2,0,1,4,1,0,6
891,39,104,1,999,-36.4,1,1,1,0,0,0,1,4,1,0,5
3232,36,104,1,999,-36.4,1,2,2,0,0,0,1,2,1,0,5
31057,48,78,1,999,-46.2,1,1,0,1,0,0,0,4,0,0,5
13812,33,154,14,999,-42.7,0,2,3,0,2,0,0,2,1,0,7
20789,29,257,3,999,-36.1,0,2,3,0,2,0,0,4,1,0,8
21339,55,350,4,999,-36.1,1,1,0,1,0,0,0,1,1,0,8
7103,36,617,2,999,-36.4,10,0,5,0,2,0,1,2,1,0,5
8210,36,56,1,999,-41.8,2,1,6,0,2,0,1,3,1,0,6
2696,38,109,1,999,-36.4,1,2,6,0,0,0,1,4,1,0,5
11925,37,53,11,999,-41.8,1,2,7,1,0,2,1,0,1,0,6
29011,41,351,1,999,-47.1,1,1,2,0,0,2,0,0,1,0,4
33938,28,43,1,999,-46.2,9,2,5,0,2,2,1,4,0,0,5
298,35,122,3,999,-36.4,7,0,3,0,0,0,1,1,1,0,5
28272,46,903,1,999,-47.1,1,0,2,0,0,2,0,4,1,1,4
15311,37,74,5,999,-42.7,9,1,5,0,2,0,0,0,1,0,7
37224,46,258,1,999,-31.4,3,1,3,0,2,0,0,0,1,0,8
15577,29,243,1,999,-42.7,0,2,6,0,2,0,0,0,1,0,7
40404,41,736,1,999,-38.3,2,1,6,0,2,0,0,2,1,1,8
28434,29,1042,2,999,-47.1,1,1,2,0,2,0,0,2,1,1,4
33687,41,364,1,999,-46.2,1,1,2,0,2,0,0,4,0,0,5
16753,56,119,5,999,-42.7,1,1,0,0,2,0,0,2,1,0,7
17091,52,137,11,999,-42.7,1,2,7,1,0,2,0,0,1,0,7
40524,34,22,1,999,-38.3,0,2,3,0,1,1,1,0,1,0,8
532,41,13,1,999,-36.4,1,1,1,0,0,0,1,3,1,0,5
555,40,195,1,999,-36.4,9,1,0,0,0,2,1,3,1,0,5
14373,28,160,10,999,-42.7,0,2,6,0,2,0,1,1,1,0,7
21676,31,174,1,999,-36.1,7,1,6,0,2,0,0,3,1,0,8
2849,39,413,2,999,-36.4,1,1,1,0,0,0,1,4,1,0,5
11928,46,310,2,999,-41.8,1,2,3,0,0,0,1,0,1,0,6
3339,36,238,1,999,-36.4,9,2,5,0,2,0,1,2,1,0,5
16744,49,63,4,999,-42.7,7,1,3,0,0,0,0,2,1,0,7
30995,34,319,2,999,-46.2,1,1,1,0,0,0,0,3,0,0,5
30521,55,180,1,999,-46.2,9,1,2,1,0,0,0,1,1,0,5
11436,45,528,3,999,-41.8,1,1,2,1,2,0,1,0,1,0,6
32498,32,438,2,999,-46.2,0,1,3,0,2,0,0,0,1,0,5
31630,60,107,1,999,-46.2,0,2,6,0,2,2,0,2,0,0,5
31052,36,206,1,999,-46.2,1,2,5,1,2,0,0,4,1,0,5
23075,48,155,1,999,-36.1,3,1,2,0,2,0,0,3,1,0,8
40718,86,211,1,7,-37.5,5,1,7,1,2,2,0,3,2,1,9
37185,58,144,1,999,-31.4,5,1,3,0,0,0,0,2,1,0,8
16034,31,137,1,999,-42.7,0,2,6,0,2,0,0,3,1,0,7
10313,59,64,1,999,-41.8,1,1,0,1,2,0,1,1,1,0,6
27977,34,394,1,999,-47.1,1,2,2,0,0,0,0,4,1,0,4
3754,38,323,1,999,-36.4,7,1,3,1,2,0,1,0,1,0,5
13801,41,140,3,999,-42.7,2,0,5,0,0,2,0,2,1,0,7
33001,33,410,2,999,-46.2,1,2,2,0,0,0,0,1,0,0,5
1572,39,109,4,999,-36.4,5,2,3,0,0,0,1,2,1,0,5
3855,23,1144,3,999,-36.4,7,1,2,0,0,0,1,0,1,0,5
36121,30,121,1,999,-46.2,0,1,6,0,0,0,0,4,1,0,5
5332,35,339,2,999,-36.4,1,1,2,0,2,0,1,0,1,0,5
32055,44,148,5,999,-46.2,1,1,0,1,2,2,0,2,1,0,5
16217,51,681,1,999,-42.7,3,1,2,0,2,0,0,3,1,0,7
29902,49,404,6,999,-47.1,0,1,6,0,2,0,0,1,0,0,4
1729,24,377,1,999,-36.4,7,2,3,0,0,0,1,0,1,0,5
1463,41,296,1,999,-36.4,6,2,6,0,0,0,1,2,1,0,5
19849,47,86,3,999,-36.1,2,1,3,0,1,1,0,0,1,0,8
22842,56,250,1,999,-36.1,9,1,6,0,0,0,0,1,1,0,8
16533,31,197,2,999,-42.7,7,0,3,0,0,0,1,4,1,0,7
28293,48,1032,3,999,-47.1,1,1,2,0,2,0,0,4,0,1,4
1677,27,280,1,999,-36.4,7,2,3,1,0,0,1,0,1,0,5
39422,71,236,2,999,-34.6,5,1,5,0,2,0,0,2,1,0,4
28867,45,797,1,999,-47.1,1,1,7,0,2,0,0,2,1,0,4
24195,44,231,2,999,-42.0,4,1,3,0,2,0,0,1,1,0,11
34035,37,291,8,999,-46.2,0,0,6,1,2,0,0,4,0,0,5
12201,41,144,5,999,-42.7,1,1,1,0,0,0,1,4,1,0,7
22327,30,183,7,999,-36.1,9,2,6,0,0,0,0,2,1,0,8
37664,56,370,2,999,-31.4,4,1,6,0,2,0,0,3,1,1,8
30621,44,775,5,999,-46.2,6,2,5,0,2,0,0,1,0,1,5
5666,34,97,3,999,-36.4,7,1,3,0,0,0,1,1,1,0,5
6654,44,189,3,999,-36.4,9,2,3,0,0,0,1,4,1,0,5
38952,62,152,1,6,-30.1,1,1,0,0,2,0,0,1,2,0,11
34032,39,298,1,999,-46.2,1,1,3,0,2,0,0,4,1,0,5
16422,39,138,1,999,-42.7,0,1,1,1,2,0,0,4,1,0,7
8697,28,167,1,999,-41.8,1,1,1,1,2,0,1,4,1,0,6
35064,39,171,1,999,-46.2,9,1,7,0,2,2,0,0,0,0,5
17236,51,141,3,999,-42.7,2,1,1,1,0,0,0,0,1,0,7
38313,28,231,1,999,-26.9,8,2,7,0,2,0,0,2,1,0,10
40526,49,4,1,999,-38.3,0,1,6,0,2,0,1,0,1,0,8
38130,68,139,1,999,-29.8,5,2,6,0,2,0,0,0,1,0,9
33627,43,20,2,999,-46.2,1,1,1,1,2,0,1,4,1,0,5
3326,54,192,3,999,-36.4,1,0,0,0,0,0,1,2,1,0,5
24242,55,70,1,999,-42.0,1,1,0,1,2,0,0,1,1,0,11
31016,31,206,1,999,-46.2,7,2,3,0,0,0,0,3,1,0,5
38801,25,350,5,3,-30.1,0,2,6,0,0,0,0,0,2,0,11
14136,26,110,2,999,-42.7,1,2,3,0,2,2,0,1,1,0,7
35426,48,17,5,999,-46.2,0,0,6,0,0,0,0,1,0,0,5
24544,34,355,1,999,-42.0,0,1,3,0,2,0,0,1,1,0,11
36492,58,86,1,999,-40.8,4,1,0,0,2,0,0,4,1,0,6
25621,47,248,1,999,-42.0,10,1,5,0,2,0,0,4,1,0,11
20501,43,111,2,999,-36.1,0,0,6,1,0,0,0,3,1,0,8
17438,42,84,2,999,-42.7,6,1,6,0,0,0,0,1,1,0,7
31998,31,239,2,999,-46.2,4,2,6,0,2,0,0,2,1,0,5
31386,51,220,1,999,-46.2,1,1,2,1,2,2,0,4,1,0,5
4670,28,27,2,999,-36.4,0,2,3,0,0,0,1,4,1,0,5
2621,39,304,2,999,-36.4,1,0,2,1,0,0,1,3,1,0,5
33178,29,658,1,999,-46.2,1,1,0,1,0,0,0,3,0,1,5
15452,45,420,1,999,-42.7,3,0,0,1,0,0,0,0,1,1,7
8781,35,78,1,999,-41.8,1,1,7,0,0,2,1,2,1,0,6
10015,30,58,3,999,-41.8,6,2,6,0,0,0,1,4,1,0,6
15397,45,120,1,999,-42.7,1,0,0,1,2,0,0,0,1,0,7
16198,29,966,2,999,-42.7,1,2,3,0,2,0,0,3,1,1,7
22969,31,119,9,999,-36.1,0,1,6,0,0,0,0,1,1,0,8
18953,30,171,1,999,-36.1,11,1,6,0,2,0,0,1,1,0,8
1181,44,207,1,999,-36.4,11,1,1,0,0,0,1,2,1,0,5
14741,26,130,6,999,-42.7,0,1,3,0,0,0,0,4,1,0,7
7725,40,539,12,999,-36.4,0,0,5,0,2,0,1,0,1,1,5
10653,57,236,2,999,-41.8,4,0,6,1,2,2,1,3,1,0,6
28023,35,114,1,999,-47.1,1,1,2,1,2,0,0,2,1,0,4
22785,58,129,2,999,-36.1,0,1,6,0,0,0,0,1,1,0,8
23334,41,342,2,999,-36.1,0,1,6,0,2,0,0,4,1,0,8
15101,50,114,1,999,-42.7,1,1,7,1,0,0,0,2,1,0,7
5525,45,702,4,999,-36.4,1,1,0,1,0,0,1,1,1,0,5
37992,30,199,6,999,-29.8,0,2,6,0,0,0,0,1,1,1,9
15618,39,589,2,999,-42.7,0,2,6,0,2,0,0,1,1,0,7
34124,46,369,2,999,-46.2,3,1,0,1,2,0,0,4,1,0,5
16054,28,139,1,999,-42.7,1,2,3,0,0,0,0,3,1,0,7
9188,28,227,1,999,-41.8,0,2,6,0,0,0,1,0,1,0,6
2106,27,322,1,999,-36.4,1,1,2,1,0,0,1,1,1,0,5
21326,42,59,3,999,-36.1,0,0,6,0,2,0,0,1,1,0,8
13927,35,60,2,999,-42.7,0,2,6,0,0,0,0,0,1,0,7
2033,40,127,2,999,-36.4,9,1,5,1,0,0,1,1,1,0,5
32908,27,334,2,999,-46.2,11,2,3,1,2,0,0,1,1,0,5
14058,30,128,2,999,-42.7,0,1,6,0,0,0,0,0,1,0,7
32664,26,802,2,999,-46.2,8,2,0,0,0,2,0,1,1,1,5
15980,36,445,4,999,-42.7,1,2,2,1,2,0,0,1,1,0,7
36160,26,367,2,999,-46.2,6,1,6,0,0,0,0,4,1,1,5
15149,54,225,2,999,-42.7,1,1,2,1,0,0,0,2,1,0,7
27698,30,116,1,999,-50.0,4,1,6,0,0,0,0,1,1,1,3
14221,36,319,3,999,-42.7,9,0,5,0,0,0,0,1,1,0,7
30286,46,354,1,999,-47.1,7,1,3,0,2,2,0,2,1,1,4
22104,46,432,3,999,-36.1,6,1,6,0,0,2,0,2,1,0,8
24970,49,336,1,999,-42.0,4,1,2,0,1,1,0,3,1,0,11
9136,39,50,3,999,-41.8,1,1,2,1,2,0,1,0,1,0,6
8552,58,279,1,999,-41.8,7,1,0,0,2,0,1,4,1,0,6
28908,35,179,1,999,-47.1,7,2,3,0,2,0,0,0,1,0,4
34270,30,29,8,999,-46.2,0,2,3,0,2,0,0,2,0,0,5
10820,35,284,4,999,-41.8,0,1,6,0,2,0,1,4,1,0,6
36423,23,310,1,999,-40.8,8,2,3,0,0,0,0,3,1,1,6
20528,44,100,5,999,-36.1,4,1,2,0,2,0,0,3,1,0,8
20125,51,273,1,999,-36.1,9,1,5,1,2,2,0,1,1,0,8
6029,27,148,1,999,-36.4,9,2,5,0,0,0,1,3,1,0,5
27902,70,91,1,999,-50.0,3,1,0,0,0,0,0,2,0,0,3
21524,58,109,3,999,-36.1,9,0,5,1,2,0,0,3,1,0,8
18788,38,39,3,999,-42.7,0,1,1,0,2,0,1,2,1,0,7
4688,43,139,2,999,-36.4,2,1,2,0,2,0,1,4,1,0,5
31594,32,104,1,999,-46.2,0,1,3,0,0,0,0,2,0,0,5
37349,41,280,2,999,-31.4,0,2,6,0,2,0,0,3,1,0,8
31233,37,364,4,999,-46.2,1,1,1,0,0,2,0,4,1,0,5
29372,41,1038,2,999,-47.1,1,1,2,1,2,0,0,0,1,0,4
20844,32,169,1,999,-36.1,9,2,5,0,0,0,0,2,1,0,8
412,30,227,1,999,-36.4,1,1,2,0,0,0,1,3,1,0,5
7071,42,178,1,999,-36.4,7,1,1,0,2,0,1,2,1,0,5
40166,32,210,2,15,-40.3,0,2,6,0,2,0,0,2,2,0,7
9624,57,302,1,999,-41.8,5,1,0,1,0,2,1,1,1,0,6
19090,59,177,1,999,-36.1,0,1,6,0,2,0,0,3,1,0,8
9943,40,389,6,999,-41.8,9,1,2,0,0,0,1,4,1,0,6
20987,46,206,1,999,-36.1,9,1,3,1,0,0,0,2,1,0,8
35324,35,69,3,999,-46.2,1,1,1,0,0,0,0,0,0,0,5
23361,47,176,5,999,-36.1,0,1,6,0,2,0,0,4,1,0,8
13404,34,391,1,999,-42.7,0,1,3,0,0,0,0,4,1,0,7
29960,52,43,3,999,-47.1,9,1,5,0,2,0,1,1,1,0,4
14629,47,159,2,999,-42.7,3,1,0,1,2,0,1,3,1,0,7
26146,38,519,2,999,-42.0,2,1,5,0,2,0,1,4,1,0,11
1911,48,245,4,999,-36.4,1,1,5,0,0,0,1,0,1,0,5
32304,41,261,1,999,-46.2,1,2,1,1,2,0,0,0,0,0,5
24533,40,143,2,999,-42.0,1,1,0,0,0,2,0,1,1,0,11
17610,30,270,3,999,-42.7,0,1,7,0,0,0,0,1,1,0,7
25942,34,213,5,999,-42.0,6,1,6,0,2,0,0,4,1,0,11
4578,33,485,3,999,-36.4,0,2,5,0,0,0,1,3,1,0,5
28451,34,565,2,999,-47.1,0,1,6,0,2,0,0,3,1,0,4
15875,39,690,3,999,-42.7,9,2,5,0,0,0,0,1,1,0,7
23997,44,159,1,999,-40.4,0,1,3,0,2,0,1,0,1,0,10
34466,37,123,1,999,-46.2,4,1,6,0,0,2,0,2,1,0,5
25818,29,85,2,999,-42.0,1,1,2,1,0,0,0,4,1,0,11
39087,28,102,2,999,-33.0,8,2,7,0,2,0,0,4,1,0,12
31576,39,45,1,999,-46.2,7,1,3,0,2,0,1,2,0,0,5
19645,57,1230,1,999,-36.1,9,1,3,0,0,0,0,2,1,0,8
20008,33,57,3,999,-36.1,0,0,3,0,2,0,0,0,1,0,8
5456,55,116,5,999,-36.4,1,1,0,1,2,0,1,0,1,0,5
8733,38,382,3,999,-41.8,1,1,1,0,2,0,1,4,1,0,6
38866,66,175,1,7,-30.1,5,1,0,0,2,0,0,1,2,1,11
479,41,448,1,999,-36.4,4,1,7,1,0,0,1,3,1,0,5
40703,71,363,1,999,-37.5,5,1,3,0,0,0,0,1,1,1,9
15235,48,182,2,999,-42.7,0,1,3,1,2,0,0,2,1,0,7
1926,29,116,3,999,-36.4,7,1,2,0,0,0,1,0,1,0,5
37695,34,195,1,999,-31.4,0,2,6,0,0,0,0,4,1,1,8
31741,44,569,1,999,-46.2,9,0,5,0,0,0,0,2,0,0,5
2965,28,161,2,999,-36.4,9,2,2,0,0,0,1,4,1,0,5
4233,54,686,1,999,-36.4,9,2,6,1,1,1,1,3,1,0,5
37757,30,252,1,999,-31.4,1,1,3,0,2,0,0,0,1,1,8
36870,57,162,3,999,-40.8,5,1,0,0,2,2,0,3,1,1,6
23561,32,271,2,999,-36.1,9,2,6,0,2,0,0,2,1,0,8
40199,56,187,6,999,-40.3,10,0,0,0,2,0,0,1,1,1,7
28631,47,206,3,999,-47.1,2,1,6,0,0,0,0,2,1,0,4
29227,50,93,1,999,-47.1,9,1,5,0,0,0,0,0,1,0,4
13708,31,244,1,999,-42.7,0,1,3,0,2,0,0,2,1,0,7
17737,54,179,2,999,-42.7,3,0,0,0,1,1,0,3,1,0,7
39299,23,128,1,999,-34.8,8,2,3,0,0,0,0,4,1,1,3
7512,30,129,2,999,-36.4,1,1,7,1,2,2,1,0,1,0,5
28141,44,271,2,999,-47.1,1,1,3,0,0,0,0,1,0,0,4
34303,31,146,3,999,-46.2,4,2,6,0,2,2,0,2,1,0,5
35858,27,431,1,999,-46.2,0,2,6,0,2,0,0,0,1,1,5
39395,56,158,1,999,-34.6,0,2,6,0,0,2,0,2,0,0,4
35640,32,87,1,999,-46.2,0,1,3,0,0,0,0,1,1,0,5
26980,31,1059,2,999,-42.0,7,2,3,0,2,0,0,2,1,1,11
17093,44,735,1,999,-42.7,0,1,7,0,0,0,0,0,1,1,7
991,39,239,2,999,-36.4,7,2,3,0,1,1,1,4,1,0,5
14928,38,406,4,999,-42.7,1,1,0,1,2,0,0,4,1,0,7
8433,31,397,2,999,-41.8,1,1,2,0,0,0,1,3,1,0,6
25111,44,52,1,999,-42.0,1,1,2,0,2,0,0,3,1,0,11
6070,43,222,2,999,-36.4,1,2,0,1,0,0,1,3,1,0,5
36529,33,254,1,999,-40.8,0,2,6,0,0,0,0,4,0,0,6
1326,39,108,3,999,-36.4,1,1,1,0,0,0,1,2,1,0,5
27195,57,42,1,999,-42.0,9,1,5,0,2,0,0,0,1,0,11
23294,58,113,5,999,-36.1,0,2,6,0,0,0,0,4,1,0,8
33970,35,130,3,999,-46.2,1,2,0,1,2,0,0,4,0,0,5
8143,40,150,3,999,-41.8,1,1,2,1,2,0,1,3,1,0,6
1009,44,78,5,999,-36.4,7,1,3,0,2,0,1,4,1,0,5
6421,39,64,1,999,-36.4,1,2,0,1,1,1,1,4,1,0,5
11090,40,575,1,999,-41.8,1,0,2,0,0,0,1,2,1,0,6
37020,30,185,1,999,-33.6,6,2,6,0,2,0,0,3,1,0,7
2731,31,217,1,999,-36.4,4,1,3,0,0,0,1,4,1,0,5
25711,31,133,1,999,-42.0,9,2,6,0,2,0,0,4,1,0,11
7323,59,763,2,999,-36.4,1,1,0,1,0,0,1,2,1,0,5
16080,35,65,1,999,-42.7,7,2,3,1,0,0,0,3,1,0,7
11650,57,14,2,999,-41.8,5,1,0,0,0,0,1,0,1,0,6
36797,57,292,1,999,-40.8,5,1,0,0,0,2,0,1,1,0,6
7460,42,275,2,999,-36.4,10,0,3,0,0,0,1,0,1,0,5
33018,36,196,2,999,-46.2,9,2,5,0,2,0,0,1,1,0,5
